labels,ext_heter_graph,ext_matchsumm,abs_bart,ext_refresh,abs_two_stage_rl,abs_neusumm,abs_bottom_up,abs_semsim,abs_unilm,ext_bart,ext_banditsumm
inference,0.16326530612244897,0.2434782608695652,0.21052631578947367,0.1837837837837838,0.16666666666666666,0.22222222222222224,0.1322314049586777,0.2393162393162393,0.13333333333333333,0.20168067226890754,0.24657534246575344
evidence,0.13207547169811318,0.2831858407079646,0.297029702970297,0.2388059701492537,0.12631578947368421,0.2831858407079646,0.12903225806451613,0.2549019607843137,0.16513761467889906,0.24060150375939848,0.1272727272727273
paraphrase,0.07194244604316548,0.08275862068965517,0.15841584158415842,0.07361963190184048,0.09433962264150944,0.03305785123966942,0.23157894736842108,0.10204081632653063,0.11009174311926605,0.2201834862385321,0.05555555555555555
paraphrase,0.19469026548672563,0.21052631578947367,0.1386138613861386,0.2790697674418604,0.11764705882352942,0.23214285714285715,0.16326530612244897,0.20202020202020204,0.22500000000000003,0.21153846153846154,0.22727272727272727
inference,0.058823529411764705,0.10294117647058823,0.08547008547008547,0.13333333333333333,0.060000000000000005,0.09756097560975611,0.08333333333333334,0.12280701754385964,0.0761904761904762,0.13333333333333333,0.10294117647058823
paraphrase,0.05357142857142857,0.09160305343511452,0.05940594059405941,0.11494252873563218,0.06722689075630252,0.06722689075630252,0.05825242718446602,0.12698412698412698,0.14999999999999997,0.09090909090909093,0.09160305343511452
paraphrase,0.2193548387096774,0.21276595744680848,0.18072289156626506,0.17142857142857143,0.11940298507462686,0.16,0.11650485436893204,0.12949640287769784,0.11965811965811966,0.14084507042253522,0.2165605095541401
paraphrase,0.08130081300813008,0.07272727272727271,0.08163265306122448,0.0967741935483871,0.05555555555555556,0.05555555555555555,0.07228915662650602,0.16363636363636364,0.1523809523809524,0.12307692307692307,0.10810810810810811
paraphrase,0.1333333333333333,0.15789473684210525,0.07874015748031496,0.16058394160583944,0.18803418803418803,0.06956521739130435,0.13793103448275862,0.09174311926605505,0.18803418803418803,0.09090909090909093,0.06956521739130435
entity,0.07792207792207792,0.06521739130434782,0.12000000000000001,0.16666666666666666,0.20370370370370372,0.075,0.23684210526315788,0.28037383177570097,0.07999999999999999,0.13186813186813184,0.11764705882352941
paraphrase,0.2280701754385965,0.25806451612903225,0.4040404040404041,0.2698412698412698,0.2888888888888889,0.28235294117647053,0.2115384615384615,0.37500000000000006,0.339622641509434,0.4222222222222222,0.36170212765957455
evidence,0.12068965517241378,0.16216216216216214,0.07476635514018691,0.06451612903225806,0.05333333333333334,0.03571428571428571,0.03669724770642201,0.19230769230769232,0.1728395061728395,0.29906542056074764,0.03508771929824561
paraphrase,0.1509433962264151,0.15384615384615383,0.1206896551724138,0.12578616352201258,0.1372549019607843,0.13846153846153847,0.10638297872340426,0.2686567164179105,0.1818181818181818,0.2142857142857143,0.16513761467889906
paraphrase,0.058823529411764705,0.1,0.2653061224489796,0.0888888888888889,0.2777777777777778,0.058823529411764705,0.09195402298850575,0.11538461538461538,0.2105263157894737,0.18840579710144928,0.04761904761904761
inference,0.16666666666666663,0.18803418803418803,0.27184466019417475,0.14906832298136646,0.2857142857142857,0.20512820512820512,0.16494845360824742,0.21052631578947367,0.25742574257425743,0.2758620689655172,0.24528301886792453
extractive,0.38461538461538464,0.5714285714285714,0.6990291262135923,0.49655172413793114,0.6034482758620688,0.5714285714285714,0.2891566265060241,0.5294117647058822,0.5434782608695652,0.6126126126126127,0.38461538461538464
paraphrase,0.163265306122449,0.17204301075268816,0.22784810126582275,0.04195804195804195,0.19512195121951217,0.1818181818181818,0.24242424242424246,0.21052631578947367,0.1978021978021978,0.2222222222222222,0.2222222222222222
inference,0.10101010101010101,0.0594059405940594,0.21978021978021978,0.0,0.08602150537634408,0.09090909090909091,0.10126582278481013,0.17600000000000002,0.16216216216216214,0.22429906542056074,0.10101010101010101
paraphrase,0.3333333333333333,0.27722772277227725,0.23529411764705882,0.25112107623318386,0.22,0.2959183673469388,0.2773722627737226,0.22727272727272727,0.358974358974359,0.2181818181818182,0.3188405797101449
extractive,0.5106382978723404,0.5481481481481482,0.0410958904109589,0.41618497109826585,0.5161290322580645,0.48,0.2285714285714286,0.33333333333333337,0.33870967741935487,0.4,0.5106382978723404
evidence,0.2753623188405797,0.21153846153846154,0.24074074074074076,0.22580645161290325,0.2549019607843137,0.25,0.32967032967032966,0.28346456692913385,0.45161290322580644,0.26785714285714285,0.2753623188405797
extractive,0.3538461538461538,0.3382352941176471,0.41666666666666663,0.325,0.26229508196721313,0.3538461538461538,0.23728813559322037,0.23448275862068965,0.2184873949579832,0.41481481481481475,0.23357664233576642
extractive,0.49056603773584906,0.4731182795698925,0.5283018867924528,0.38016528925619836,0.49056603773584906,0.28571428571428564,0.2884615384615385,0.52,0.3076923076923077,0.5283018867924528,0.8292682926829268
paraphrase,0.04195804195804195,0.04225352112676056,0.06451612903225808,0.035928143712574856,0.07751937984496124,0.06802721088435375,0.0392156862745098,0.09459459459459459,0.04958677685950414,0.08633093525179857,0.04195804195804195
paraphrase,0.2362204724409449,0.28846153846153844,0.1509433962264151,0.20253164556962028,0.2727272727272727,0.21212121212121213,0.2616822429906542,0.25287356321839083,0.1904761904761905,0.14678899082568808,0.2830188679245283
paraphrase,0.2222222222222222,0.18032786885245902,0.2479338842975207,0.1739130434782609,0.2542372881355932,0.16541353383458646,0.2631578947368421,0.21276595744680854,0.1639344262295082,0.3389830508474576,0.20155038759689925
inference,0.22429906542056074,0.3818181818181817,0.26415094339622636,0.20634920634920634,0.325,0.2385321100917431,0.27906976744186046,0.3818181818181817,0.5454545454545454,0.396039603960396,0.25242718446601936
paraphrase,0.10256410256410256,0.10256410256410256,0.12612612612612614,0.20253164556962028,0.10526315789473684,0.11570247933884296,0.07766990291262135,0.14545454545454545,0.14,0.09523809523809525,0.11570247933884296
paraphrase,0.16129032258064513,0.145985401459854,0.1553398058252427,0.12413793103448276,0.13114754098360656,0.16,0.12121212121212122,0.2033898305084746,0.14414414414414414,0.09803921568627451,0.15873015873015875
entity,0.15053763440860213,0.15053763440860213,0.1320754716981132,0.11666666666666667,0.1686746987951807,0.14893617021276595,0.07058823529411765,0.12173913043478261,0.13333333333333333,0.11023622047244094,0.2247191011235955
paraphrase,0.1391304347826087,0.15384615384615383,0.04195804195804195,0.0641025641025641,0.20930232558139533,0.016393442622950817,0.14814814814814814,0.044117647058823525,0.08163265306122448,0.06741573033707865,0.017857142857142856
evidence,0.08791208791208792,0.0898876404494382,0.1149425287356322,0.06611570247933884,0.09523809523809523,0.06611570247933884,0.11428571428571428,0.1149425287356322,0.10869565217391304,0.06593406593406594,0.08791208791208792
paraphrase,0.2105263157894737,0.29850746268656714,0.26785714285714285,0.21348314606741572,0.24719101123595505,0.23776223776223776,0.0547945205479452,0.21374045801526717,0.1834862385321101,0.2517482517482518,0.19834710743801653
paraphrase,0.16374269005847952,0.32,0.2666666666666666,0.20238095238095236,0.2891566265060241,0.3132530120481927,0.11111111111111112,0.2706766917293233,0.18518518518518517,0.2452830188679245,0.30588235294117644
extractive,0.23931623931623933,0.25396825396825395,0.21311475409836064,0.28767123287671237,0.2393162393162393,0.23931623931623933,0.18,0.3538461538461538,0.2545454545454545,0.24778761061946905,0.23931623931623933
extractive,0.42857142857142855,0.5483870967741935,0.5648854961832062,0.5508982035928144,0.45454545454545453,0.4864864864864865,0.5252525252525253,0.5401459854014599,0.6141732283464568,0.5037037037037037,0.4864864864864865
paraphrase,0.1020408163265306,0.12987012987012986,0.2745098039215686,0.20224719101123595,0.28037383177570097,0.23076923076923078,0.09195402298850575,0.35514018691588783,0.19230769230769232,0.372093023255814,0.26315789473684215
evidence,0.2040816326530612,0.08,0.1797752808988764,0.14285714285714285,0.22857142857142862,0.20800000000000002,0.23008849557522126,0.16260162601626016,0.17204301075268816,0.1495327102803738,0.10526315789473684
extractive,0.5084745762711864,0.5242718446601942,0.4859813084112149,0.36708860759493667,0.4126984126984126,0.453781512605042,0.3333333333333333,0.46428571428571425,0.4578313253012048,0.5,0.47787610619469023
evidence,0.13559322033898305,0.11570247933884298,0.0967741935483871,0.13559322033898305,0.017857142857142856,0.13559322033898305,0.08888888888888889,0.052173913043478265,0.0,0.10071942446043165,0.08695652173913043
paraphrase,0.053571428571428575,0.1323529411764706,0.1981981981981982,0.16091954022988506,0.12631578947368421,0.05504587155963303,0.023255813953488372,0.1636363636363636,0.18,0.15277777777777776,0.05309734513274336
extractive,0.21212121212121213,0.33870967741935487,0.47058823529411764,0.24203821656050953,0.5454545454545455,0.3538461538461538,0.5192307692307693,0.4647887323943662,0.5391304347826087,0.5454545454545455,0.25757575757575757
paraphrase,0.031999999999999994,0.21848739495798317,0.25563909774436094,0.1437908496732026,0.14893617021276595,0.08695652173913045,0.01869158878504673,0.14285714285714285,0.15384615384615385,0.18333333333333335,0.03571428571428571
paraphrase,0.18309859154929575,0.22535211267605634,0.2747252747252747,0.18497109826589594,0.14457831325301207,0.22535211267605634,0.2058823529411765,0.08108108108108109,0.0634920634920635,0.2824858757062147,0.22535211267605634
paraphrase,0.27722772277227725,0.25423728813559326,0.3697478991596639,0.2573099415204678,0.23076923076923075,0.22580645161290322,0.14457831325301201,0.4881889763779528,0.38596491228070173,0.5483870967741935,0.22580645161290322
paraphrase,0.07518796992481204,0.14814814814814814,0.17475728155339806,0.07361963190184048,0.05042016806722689,0.09230769230769231,0.0,0.1941747572815534,0.07692307692307693,0.18032786885245905,0.09230769230769231
extractive,0.2702702702702703,0.2830188679245283,0.1818181818181818,0.1987577639751553,0.2680412371134021,0.27272727272727276,0.2978723404255319,0.2736842105263158,0.2916666666666667,0.303030303030303,0.2702702702702703
extractive,0.3458646616541353,0.2615384615384615,0.07272727272727274,0.42666666666666664,0.20155038759689922,0.3458646616541353,0.4347826086956522,0.22429906542056074,0.18487394957983191,0.2752293577981651,0.4778761061946903
extractive,0.45161290322580644,0.45161290322580644,0.416,0.4507042253521127,0.43859649122807015,0.45161290322580644,0.3008849557522124,0.49599999999999994,0.5217391304347827,0.49206349206349204,0.45161290322580644
inference,0.10638297872340426,0.30769230769230776,0.3209876543209877,0.30344827586206896,0.2972972972972973,0.058252427184466014,0.16470588235294115,0.30434782608695654,0.22448979591836737,0.2954545454545454,0.125
extractive,0.25,0.07352941176470587,0.3047619047619048,0.24,0.3307086614173228,0.15929203539823006,0.09345794392523364,0.23300970873786409,0.17699115044247787,0.3035714285714286,0.2857142857142857
extractive,0.46464646464646464,0.2545454545454546,0.14035087719298248,0.16666666666666669,0.3373493975903615,0.2568807339449541,0.15555555555555556,0.2900763358778626,0.3893805309734514,0.14414414414414414,0.2295081967213115
extractive,0.5645161290322579,0.5645161290322579,0.2027027027027027,0.16352201257861634,0.38260869565217387,0.30508474576271183,0.4,0.264367816091954,0.3220338983050847,0.2545454545454545,0.30769230769230765
paraphrase,0.19200000000000003,0.19200000000000003,0.21311475409836067,0.1744186046511628,0.19819819819819817,0.2096774193548387,0.1797752808988764,0.2814814814814815,0.17204301075268816,0.19672131147540983,0.140625
paraphrase,0.15942028985507248,0.13245033112582782,0.21374045801526717,0.07777777777777778,0.14876033057851237,0.05755395683453238,0.05714285714285714,0.21428571428571427,0.08695652173913043,0.25757575757575757,0.1168831168831169
inference,0.24427480916030536,0.21666666666666665,0.29357798165137616,0.25,0.1584158415841584,0.2677165354330709,0.25742574257425743,0.256,0.23728813559322032,0.2362204724409449,0.2677165354330709
evidence,0.22680412371134018,0.22680412371134018,0.19607843137254904,0.09722222222222221,0.24761904761904763,0.23076923076923075,0.17977528089887637,0.19642857142857142,0.2142857142857143,0.16666666666666666,0.21999999999999997
paraphrase,0.06060606060606061,0.07936507936507936,0.08620689655172413,0.1038961038961039,0.04395604395604396,0.05940594059405941,0.17721518987341772,0.208,0.10714285714285714,0.18897637795275593,0.08
paraphrase,0.10457516339869281,0.10457516339869281,0.15517241379310345,0.08888888888888889,0.14285714285714285,0.10457516339869281,0.1346153846153846,0.09448818897637795,0.12903225806451615,0.09375,0.10457516339869281
extractive,0.2517482517482518,0.3418803418803419,0.17886178861788618,0.2631578947368421,0.2782608695652174,0.06956521739130435,0.28346456692913385,0.15748031496062992,0.288135593220339,0.1626016260162602,0.2517482517482518
inference,0.05194805194805195,0.14999999999999997,0.20253164556962025,0.032786885245901634,0.10526315789473684,0.1038961038961039,0.08955223880597016,0.17821782178217824,0.14141414141414144,0.18390804597701146,0.07499999999999998
evidence,0.12727272727272726,0.14184397163120568,0.20270270270270271,0.11764705882352942,0.03571428571428571,0.14012738853503184,0.02564102564102564,0.20967741935483875,0.1320754716981132,0.20731707317073172,0.14012738853503184
extractive,0.35294117647058826,0.4137931034482758,0.5695364238410596,0.4596273291925466,0.4695652173913043,0.4666666666666667,0.288,0.47126436781609193,0.5511811023622047,0.4831460674157303,0.4202898550724637
extractive,0.10526315789473685,0.06666666666666667,0.1111111111111111,0.10619469026548674,0.08108108108108109,0.1044776119402985,0.125,0.07594936708860758,0.09374999999999999,0.16216216216216217,0.11111111111111112
paraphrase,0.2127659574468085,0.23357664233576642,0.18181818181818182,0.14285714285714288,0.2524271844660194,0.1360544217687075,0.22950819672131148,0.18439716312056736,0.2018348623853211,0.17751479289940827,0.1360544217687075
inference,0.13461538461538464,0.16666666666666669,0.14285714285714288,0.03508771929824561,0.14,0.13461538461538464,0.19718309859154928,0.09999999999999999,0.19607843137254902,0.0684931506849315,0.14285714285714285
evidence,0.18333333333333332,0.15037593984962408,0.15384615384615385,0.12987012987012986,0.18000000000000002,0.128,0.24299065420560748,0.17699115044247787,0.1320754716981132,0.19200000000000003,0.18333333333333332
paraphrase,0.3047619047619048,0.30107526881720426,0.3404255319148936,0.14207650273224046,0.25925925925925924,0.28571428571428564,0.2758620689655172,0.336283185840708,0.23214285714285715,0.3564356435643564,0.2222222222222222
entity,0.07142857142857142,0.043010752688172046,0.05479452054794521,0.05555555555555555,0.16666666666666666,0.048192771084337345,0.034482758620689655,0.07058823529411765,0.09523809523809523,0.04494382022471909,0.06896551724137931
extractive,0.4539007092198582,0.48739495798319327,0.0,0.37647058823529406,0.5585585585585586,0.5859872611464969,0.2833333333333333,0.2585034013605442,0.265625,0.013245033112582781,0.5123966942148761
entity,0.21176470588235297,0.2692307692307692,0.18604651162790697,0.21875,0.1791044776119403,0.16,0.20289855072463767,0.2272727272727273,0.15533980582524273,0.11111111111111109,0.1935483870967742
extractive,0.4752475247524753,0.42666666666666664,0.3953488372093023,0.4444444444444444,0.42666666666666664,0.27272727272727276,0.41935483870967744,0.42105263157894735,0.42666666666666664,0.42666666666666664,0.27272727272727276
paraphrase,0.0707070707070707,0.10256410256410256,0.15730337078651685,0.0956175298804781,0.09032258064516127,0.10891089108910891,0.07361963190184048,0.16901408450704225,0.06024096385542169,0.1073170731707317,0.10572687224669604
inference,0.11023622047244094,0.13740458015267176,0.09929078014184398,0.14285714285714285,0.12244897959183673,0.12413793103448278,0.1320754716981132,0.09210526315789473,0.14285714285714288,0.09210526315789473,0.14285714285714285
paraphrase,0.10218978102189781,0.099009900990099,0.08421052631578947,0.09722222222222221,0.20338983050847456,0.11864406779661016,0.06896551724137931,0.14545454545454545,0.125,0.18367346938775508,1.0
paraphrase,0.24590163934426232,0.21052631578947367,0.2434782608695652,0.18064516129032257,0.23529411764705882,0.22413793103448276,0.28,0.27419354838709675,0.21951219512195125,0.3548387096774193,0.22413793103448276
evidence,0.14400000000000002,0.17204301075268816,0.15841584158415842,0.15789473684210528,0.13636363636363635,0.15789473684210525,0.2040816326530612,0.12244897959183672,0.13043478260869565,0.13207547169811323,0.163265306122449
inference,0.2285714285714286,0.2586206896551724,0.36190476190476184,0.27972027972027974,0.0404040404040404,0.1954887218045113,0.30612244897959184,0.2095238095238095,0.17475728155339806,0.27722772277227725,0.297029702970297
paraphrase,0.21359223300970875,0.1946902654867257,0.20202020202020202,0.1986754966887417,0.14736842105263157,0.12631578947368421,0.19642857142857142,0.22413793103448276,0.15686274509803924,0.15789473684210525,0.18181818181818182
entity,0.1075268817204301,0.12612612612612614,0.16981132075471694,0.13533834586466165,0.2222222222222222,0.06593406593406594,0.10989010989010989,0.14583333333333334,0.11214953271028037,0.29906542056074764,0.1075268817204301
evidence,0.2692307692307692,0.28037383177570097,0.23333333333333334,0.14432989690721648,0.14414414414414414,0.23622047244094488,0.2352941176470588,0.21818181818181817,0.2777777777777778,0.2,0.2678571428571429
paraphrase,0.15789473684210528,0.26666666666666666,0.2165605095541401,0.14598540145985403,0.2982456140350877,0.15384615384615383,0.20754716981132076,0.2575757575757575,0.13592233009708737,0.22727272727272724,0.1652892561983471
paraphrase,0.19999999999999998,0.1512605042016807,0.20168067226890754,0.16049382716049382,0.1473684210526316,0.1512605042016807,0.17307692307692307,0.23214285714285712,0.20224719101123595,0.19672131147540983,0.17475728155339804
extractive,0.17777777777777778,0.22222222222222224,0.3636363636363636,0.1830065359477124,0.3689320388349514,0.14754098360655737,0.24561403508771928,0.19148936170212766,0.22641509433962265,0.34782608695652173,0.18000000000000002
inference,0.12844036697247707,0.05217391304347826,0.09523809523809523,0.0851063829787234,0.1839080459770115,0.0909090909090909,0.07142857142857144,0.19512195121951217,0.14285714285714285,0.1565217391304348,0.05217391304347826
inference,0.12903225806451613,0.09803921568627452,0.1290322580645161,0.07194244604316548,0.13333333333333333,0.12903225806451613,0.1188118811881188,0.09900990099009901,0.07619047619047618,0.039603960396039604,0.12903225806451613
paraphrase,0.0784313725490196,0.07547169811320754,0.11363636363636365,0.049586776859504134,0.06451612903225808,0.052173913043478265,0.08955223880597014,0.08888888888888888,0.019801980198019802,0.06000000000000001,0.08163265306122448
paraphrase,0.02247191011235955,0.02247191011235955,0.027027027027027025,0.1320754716981132,0.030303030303030304,0.02222222222222222,0.13157894736842105,0.02380952380952381,0.028985507246376812,0.020408163265306124,0.15053763440860216
inference,0.3092783505154639,0.32,0.26804123711340205,0.2112676056338028,0.326530612244898,0.2654867256637168,0.30769230769230765,0.26016260162601623,0.2641509433962264,0.3247863247863248,0.3092783505154639
paraphrase,0.3111111111111111,0.30894308943089427,0.10596026490066225,0.20512820512820515,0.25196850393700787,0.24427480916030533,0.2689075630252101,0.13986013986013987,0.0813008130081301,0.174496644295302,0.3089430894308943
paraphrase,0.05084745762711864,0.20155038759689922,0.08695652173913043,0.18300653594771246,0.04301075268817204,0.08620689655172414,0.09345794392523364,0.15624999999999997,0.10619469026548672,0.07339449541284404,0.05084745762711864
paraphrase,0.0594059405940594,0.11764705882352941,0.27350427350427353,0.07361963190184048,0.0594059405940594,0.11650485436893204,0.12631578947368424,0.2461538461538462,0.10714285714285714,0.14516129032258066,0.11650485436893204
paraphrase,0.17391304347826086,0.11881188118811879,0.11111111111111112,0.14736842105263157,0.17391304347826086,0.1138211382113821,0.15584415584415584,0.11111111111111112,0.1020408163265306,0.11111111111111112,0.1702127659574468
paraphrase,0.2061855670103093,0.15873015873015872,0.24444444444444446,0.11249999999999999,0.13333333333333333,0.13445378151260504,0.15,0.2831858407079646,0.1730769230769231,0.17977528089887643,0.13445378151260504
inference,0.15652173913043477,0.19469026548672566,0.12307692307692307,0.17142857142857143,0.2828282828282829,0.1574803149606299,0.18333333333333335,0.171875,0.23880597014925375,0.25196850393700787,0.10256410256410257
paraphrase,0.13432835820895522,0.12244897959183673,0.2763157894736842,0.23728813559322032,0.15384615384615385,0.1095890410958904,0.16296296296296295,0.21428571428571425,0.06993006993006994,0.08641975308641975,0.10738255033557047
entity,0.1523809523809524,0.12244897959183672,0.2417582417582418,0.20312500000000003,0.13793103448275862,0.10909090909090909,0.19753086419753088,0.22916666666666669,0.1702127659574468,0.22916666666666669,0.1523809523809524
