labels,ext_heter_graph,ext_matchsumm,abs_bart,ext_refresh,abs_two_stage_rl,abs_neusumm,abs_bottom_up,abs_semsim,abs_unilm,ext_bart,ext_banditsumm
inference,0.8793927431106567,0.882142961025238,0.9006393551826477,0.8775507807731628,0.8915910720825195,0.9011373519897461,0.8811312317848206,0.9076057076454163,0.8797709345817566,0.8928009867668152,0.9015958905220032
evidence,0.8725792169570923,0.9001340270042419,0.9001252055168152,0.878829836845398,0.873552680015564,0.8997310996055603,0.8787518739700317,0.8940455913543701,0.8892480731010437,0.8935128450393677,0.8715425729751587
paraphrase,0.8450407385826111,0.847730278968811,0.854962944984436,0.8300561308860779,0.8545017242431641,0.8385059833526611,0.8790464997291565,0.8549742698669434,0.8543137311935425,0.885907769203186,0.8262283205986023
paraphrase,0.8821974396705627,0.8857747912406921,0.8877989649772644,0.8900602459907532,0.8798584938049316,0.8932591080665588,0.8816655874252319,0.8966654539108276,0.8917714357376099,0.9006660580635071,0.8889456391334534
inference,0.8404092788696289,0.8482282757759094,0.880434513092041,0.8665600419044495,0.8546469211578369,0.8807721138000488,0.8577585816383362,0.883284866809845,0.8647847771644592,0.8790489435195923,0.8494533896446228
paraphrase,0.8631895780563354,0.8654155731201172,0.8809663653373718,0.8647293448448181,0.85545814037323,0.8448559641838074,0.862998902797699,0.867626428604126,0.8556055426597595,0.8718748092651367,0.8746006488800049
paraphrase,0.8774250745773315,0.8821390867233276,0.8864876627922058,0.8674344420433044,0.8684505224227905,0.8841391205787659,0.8790738582611084,0.8898651003837585,0.8603129386901855,0.8904742002487183,0.8749743700027466
paraphrase,0.8673719167709351,0.8683906197547913,0.8704288601875305,0.8636712431907654,0.8593940138816833,0.8614506721496582,0.8668969869613647,0.8850554823875427,0.8653644919395447,0.8781765699386597,0.8792250156402588
paraphrase,0.878271222114563,0.8873790502548218,0.8795457482337952,0.8824049830436707,0.8847504258155823,0.8866403698921204,0.8880327343940735,0.8830832242965698,0.8925445079803467,0.8851069808006287,0.88529372215271
entity,0.8749865293502808,0.8591248393058777,0.8877604603767395,0.862870454788208,0.8841865658760071,0.8716506361961365,0.8929058909416199,0.909015417098999,0.8771263360977173,0.8829687237739563,0.8768319487571716
paraphrase,0.8723949193954468,0.8752016425132751,0.9129579067230225,0.8782150149345398,0.8939053416252136,0.8984506726264954,0.8760269284248352,0.9104449152946472,0.9051944017410278,0.9213535189628601,0.9161306023597717
evidence,0.8941942453384399,0.888351559638977,0.8819592595100403,0.8842633962631226,0.8741258382797241,0.8757889866828918,0.8876490592956543,0.8917189240455627,0.9146384596824646,0.9286122918128967,0.8884706497192383
paraphrase,0.8774160742759705,0.8708853125572205,0.870056688785553,0.8645874857902527,0.861314594745636,0.8857868313789368,0.8572498559951782,0.9001880288124084,0.8852423429489136,0.8932902812957764,0.8848068714141846
paraphrase,0.8646605014801025,0.8911021947860718,0.9195584058761597,0.8701926469802856,0.9013890027999878,0.8770994544029236,0.8892365097999573,0.8965410590171814,0.9084736704826355,0.9010942578315735,0.8764178156852722
inference,0.8712604641914368,0.8861783146858215,0.8834835886955261,0.8580376505851746,0.8973537087440491,0.8854288458824158,0.8766765594482422,0.8723354339599609,0.9044462442398071,0.8937776684761047,0.8913834691047668
extractive,0.9224739074707031,0.9416856169700623,0.9638041853904724,0.9184409379959106,0.9447598457336426,0.9463916420936584,0.9117940664291382,0.9310286641120911,0.926257312297821,0.9555774331092834,0.9152177572250366
paraphrase,0.8674405813217163,0.8868623971939087,0.8990840315818787,0.8503163456916809,0.874437689781189,0.8752501606941223,0.8973323106765747,0.887140691280365,0.882220447063446,0.8941590189933777,0.892677903175354
inference,0.8298186659812927,0.7999035716056824,0.8679292798042297,0.7793522477149963,0.822502076625824,0.8160228729248047,0.8225939273834229,0.8375282883644104,0.8365206718444824,0.8766220808029175,0.837637722492218
paraphrase,0.897659182548523,0.8941673040390015,0.8906785249710083,0.8855621218681335,0.8927695751190186,0.8966805934906006,0.894406795501709,0.8954799175262451,0.9154431819915771,0.8932730555534363,0.9045518040657043
extractive,0.9175984859466553,0.9243794083595276,0.8501755595207214,0.892065703868866,0.8972119688987732,0.9149903655052185,0.8933573365211487,0.8976182341575623,0.8857113122940063,0.9032225608825684,0.9113116264343262
evidence,0.8916956186294556,0.8624342679977417,0.8996561765670776,0.8729384541511536,0.8983795046806335,0.8954364061355591,0.9018855094909668,0.9153391718864441,0.9226431846618652,0.9169420599937439,0.8965473771095276
extractive,0.9114758968353271,0.8950517177581787,0.915137767791748,0.8903813362121582,0.9006495475769043,0.9118597507476807,0.8944034576416016,0.8958366513252258,0.8927003741264343,0.924956202507019,0.8851292729377747
extractive,0.9284089207649231,0.9144394993782043,0.9223726987838745,0.890189528465271,0.9275410175323486,0.8823000192642212,0.8915619850158691,0.9286211729049683,0.8782657980918884,0.9271204471588135,0.9890753030776978
paraphrase,0.8496207594871521,0.8479085564613342,0.8466858863830566,0.8373507857322693,0.8461621403694153,0.8445302844047546,0.84894198179245,0.8454950451850891,0.8509276509284973,0.8585613369941711,0.8480100035667419
paraphrase,0.8841814994812012,0.9014250636100769,0.8681436777114868,0.8797287940979004,0.9060003757476807,0.8876141309738159,0.892375111579895,0.9079420566558838,0.9050387144088745,0.8764119744300842,0.9050955772399902
paraphrase,0.8824285864830017,0.8848036527633667,0.8845231533050537,0.860558032989502,0.8994956612586975,0.8732032775878906,0.9047309160232544,0.8846363425254822,0.8877874612808228,0.9200112819671631,0.8813581466674805
inference,0.8880605697631836,0.9108559489250183,0.8914998769760132,0.8701988458633423,0.9040856957435608,0.8893700838088989,0.9209693670272827,0.9116451740264893,0.943713903427124,0.9153849482536316,0.8866975903511047
paraphrase,0.8730263710021973,0.8708934783935547,0.8815253973007202,0.872469425201416,0.8720258474349976,0.8782007098197937,0.8708254098892212,0.8808253407478333,0.8746469616889954,0.8871467709541321,0.8810914754867554
paraphrase,0.870827317237854,0.8680546283721924,0.8799954652786255,0.8601375818252563,0.8640562295913696,0.8803595304489136,0.8815509080886841,0.8871746063232422,0.8747918605804443,0.8711516857147217,0.8687995672225952
entity,0.8683396577835083,0.8683396577835083,0.8597795963287354,0.8516353368759155,0.8667517900466919,0.8659801483154297,0.8419795036315918,0.8599687814712524,0.8554709553718567,0.8583784103393555,0.8728375434875488
paraphrase,0.8495718836784363,0.8516610264778137,0.8380288481712341,0.8331740498542786,0.8694428205490112,0.8355084657669067,0.8564732074737549,0.8408932089805603,0.8388679623603821,0.8703233003616333,0.8322564363479614
evidence,0.8630368113517761,0.8700570464134216,0.8663523197174072,0.8545069098472595,0.8773822784423828,0.8614644408226013,0.8459153771400452,0.8640326857566833,0.8585215210914612,0.8734965920448303,0.8644158840179443
paraphrase,0.8568115234375,0.8913808465003967,0.9035304188728333,0.8866113424301147,0.8980152010917664,0.8876633644104004,0.864857017993927,0.8944132328033447,0.8710464239120483,0.8964506387710571,0.8769531846046448
paraphrase,0.8584105968475342,0.8908444046974182,0.8497299551963806,0.856390118598938,0.8756163120269775,0.8676041960716248,0.844606876373291,0.8838265538215637,0.8690260648727417,0.8667488098144531,0.8901035785675049
extractive,0.8852623701095581,0.8691259026527405,0.8797976970672607,0.8714130520820618,0.8957698345184326,0.8860453963279724,0.8914723992347717,0.9040007591247559,0.9007501006126404,0.8952736854553223,0.8847848176956177
extractive,0.8982164859771729,0.9235960245132446,0.9433304667472839,0.9217341542243958,0.9154225587844849,0.9087551832199097,0.9239837527275085,0.9363789558410645,0.9366016983985901,0.9373166561126709,0.9172444939613342
paraphrase,0.8385928273200989,0.8329071998596191,0.8715627789497375,0.8545178771018982,0.8658854961395264,0.8557212352752686,0.8473469018936157,0.8815998435020447,0.8596780896186829,0.8993983268737793,0.8624058365821838
evidence,0.9038018584251404,0.8795239925384521,0.8862354159355164,0.8625195622444153,0.9178529977798462,0.9006513357162476,0.9016128182411194,0.8891670107841492,0.8971499800682068,0.8898413181304932,0.8658031225204468
extractive,0.9185764193534851,0.9306508898735046,0.9142898321151733,0.9006590247154236,0.9084779620170593,0.9145598411560059,0.9038310647010803,0.9173501133918762,0.9118638634681702,0.92836594581604,0.9302082657814026
evidence,0.8555813431739807,0.8611230254173279,0.8645220398902893,0.8634225726127625,0.8366981148719788,0.8699213266372681,0.8362847566604614,0.8454082608222961,0.8477689027786255,0.8638828992843628,0.857386589050293
paraphrase,0.8714693784713745,0.8741878867149353,0.8946191072463989,0.8793396949768066,0.8961518406867981,0.8598755598068237,0.866477370262146,0.895891010761261,0.8943108916282654,0.885589063167572,0.8671241402626038
extractive,0.8851473331451416,0.8974740505218506,0.9052501916885376,0.8736450672149658,0.9348801374435425,0.8962923884391785,0.9192303419113159,0.9062475562095642,0.9185261726379395,0.9220525622367859,0.8842979073524475
paraphrase,0.8519052863121033,0.867999255657196,0.899982213973999,0.8731244802474976,0.8886074423789978,0.8750072121620178,0.8549250960350037,0.8915863037109375,0.8807761073112488,0.8954553008079529,0.8550174236297607
paraphrase,0.8800506591796875,0.891264021396637,0.8960036039352417,0.8774200081825256,0.8621302843093872,0.8934860229492188,0.8900850415229797,0.8866182565689087,0.8643280863761902,0.9003654718399048,0.8970814943313599
paraphrase,0.8855189681053162,0.8832037448883057,0.9098997116088867,0.8795119524002075,0.8714689016342163,0.8924381136894226,0.875795304775238,0.9186817407608032,0.9080661535263062,0.922207236289978,0.8929986953735352
paraphrase,0.8660771250724792,0.8675528764724731,0.9013943076133728,0.852194607257843,0.8630002737045288,0.8683521747589111,0.847722053527832,0.8800169825553894,0.8960114121437073,0.8972259759902954,0.8651812672615051
extractive,0.8864033818244934,0.8860330581665039,0.8743319511413574,0.8588385581970215,0.8762722611427307,0.8765180706977844,0.8808212280273438,0.8696721196174622,0.8794134855270386,0.8864270448684692,0.8876354694366455
extractive,0.9034082293510437,0.8905002474784851,0.8666541576385498,0.9041987657546997,0.8698819875717163,0.9054291844367981,0.9092276692390442,0.9015889763832092,0.8757228851318359,0.8985434770584106,0.9107249975204468
extractive,0.905333399772644,0.9063491821289062,0.888363778591156,0.9052906036376953,0.9105790853500366,0.8952301144599915,0.8920528292655945,0.9075008630752563,0.9158781170845032,0.9229863882064819,0.906239926815033
inference,0.8503718376159668,0.8783736824989319,0.897607147693634,0.8827400207519531,0.8787683844566345,0.8533668518066406,0.8936399817466736,0.8882045745849609,0.8836076259613037,0.8994714021682739,0.8717153072357178
extractive,0.8655146956443787,0.8307371735572815,0.8790282607078552,0.8688746094703674,0.8821794390678406,0.8647366762161255,0.8432532548904419,0.8797237873077393,0.8725550174713135,0.8933421969413757,0.8744329810142517
extractive,0.8938077092170715,0.8698723912239075,0.8637097477912903,0.8620730042457581,0.8878877758979797,0.8843277096748352,0.8819724917411804,0.8859029412269592,0.9119293689727783,0.872887909412384,0.8781886696815491
extractive,0.9235660433769226,0.8962412476539612,0.8789488077163696,0.8628444671630859,0.9134090542793274,0.8763689994812012,0.9124608635902405,0.8871496915817261,0.897437572479248,0.8921043276786804,0.9080860614776611
paraphrase,0.8985857963562012,0.8946959972381592,0.8940163850784302,0.8800244331359863,0.881676435470581,0.900825560092926,0.9016817212104797,0.9029187560081482,0.9048402309417725,0.9046602249145508,0.8797353506088257
paraphrase,0.8653097748756409,0.8608672618865967,0.868527352809906,0.8361876010894775,0.8719806671142578,0.8329779505729675,0.846778929233551,0.8684363961219788,0.8506280183792114,0.8795533776283264,0.8605197668075562
inference,0.877970278263092,0.8741902709007263,0.9028050899505615,0.8764961361885071,0.8827804327011108,0.895637571811676,0.8935441970825195,0.8927046060562134,0.8919579982757568,0.9154314994812012,0.8844751119613647
evidence,0.9021307826042175,0.8847905397415161,0.8955108523368835,0.8459275960922241,0.8929381966590881,0.9026494026184082,0.882588803768158,0.9047698974609375,0.9030957221984863,0.8804070949554443,0.891892671585083
paraphrase,0.8462617993354797,0.8485300540924072,0.851813554763794,0.8400135040283203,0.8311631083488464,0.835391640663147,0.8706116676330566,0.8674973249435425,0.8569028377532959,0.8757399320602417,0.838735044002533
paraphrase,0.8846064805984497,0.879915177822113,0.8922889828681946,0.8702937960624695,0.8875321745872498,0.8872015476226807,0.8916534185409546,0.8864355683326721,0.8828684687614441,0.8917748928070068,0.8816378116607666
extractive,0.8950631618499756,0.9118157029151917,0.8859674334526062,0.8963420987129211,0.8836992979049683,0.8718532919883728,0.8976055979728699,0.8824984431266785,0.9120845794677734,0.8910771608352661,0.8902134299278259
inference,0.8481680750846863,0.8591627478599548,0.8805044889450073,0.8194141387939453,0.836145281791687,0.86932772397995,0.8459745645523071,0.8739701509475708,0.8559721112251282,0.8775047063827515,0.8545975089073181
evidence,0.8791422247886658,0.8832794427871704,0.8936390280723572,0.863806426525116,0.8327272534370422,0.8795700669288635,0.8629684448242188,0.8887684941291809,0.8509255647659302,0.8935379385948181,0.8868131637573242
extractive,0.8804562091827393,0.8985543251037598,0.9185811281204224,0.9066728949546814,0.9129193425178528,0.9118055105209351,0.8761512041091919,0.9079912304878235,0.9335702657699585,0.9187371134757996,0.8975045680999756
extractive,0.8760879635810852,0.8802382349967957,0.873775064945221,0.8579995632171631,0.8568553328514099,0.8741750121116638,0.8753163814544678,0.8699774742126465,0.8662515878677368,0.8924383521080017,0.868689775466919
paraphrase,0.8753178715705872,0.8817322254180908,0.8767905235290527,0.8763439655303955,0.9120030999183655,0.8833339214324951,0.8967059850692749,0.8823842406272888,0.8922157287597656,0.8782917857170105,0.88028484582901
inference,0.8738306760787964,0.8680317997932434,0.8604942560195923,0.8495184183120728,0.8638478517532349,0.888660192489624,0.8803118467330933,0.8544887900352478,0.8707218170166016,0.8594638705253601,0.8625900745391846
evidence,0.8793918490409851,0.8793737292289734,0.874223530292511,0.8622942566871643,0.8803239464759827,0.8740178346633911,0.899058997631073,0.8760977983474731,0.8634021282196045,0.896277666091919,0.8819038271903992
paraphrase,0.9057875275611877,0.8834061026573181,0.9287983179092407,0.8673027157783508,0.8959970474243164,0.8925846219062805,0.905674397945404,0.9305173754692078,0.8972908854484558,0.9315110445022583,0.8879282474517822
entity,0.8613607883453369,0.8502646684646606,0.8597632646560669,0.8486440777778625,0.9060137271881104,0.8475095629692078,0.8425258994102478,0.8568354845046997,0.8750942349433899,0.8519269227981567,0.849510669708252
extractive,0.9119778275489807,0.8926969170570374,0.8410627841949463,0.8887743949890137,0.9117735028266907,0.9215371608734131,0.8812310099601746,0.8694795966148376,0.872033417224884,0.8443031311035156,0.9136970639228821
entity,0.8474462032318115,0.9029902219772339,0.8953784108161926,0.8873773813247681,0.855877697467804,0.8701648116111755,0.8730620741844177,0.8963891863822937,0.8620967864990234,0.8605886697769165,0.8602372407913208
extractive,0.9282805323600769,0.9196029901504517,0.9011094570159912,0.9146350026130676,0.9137620329856873,0.8899031281471252,0.9165748953819275,0.9023391604423523,0.9145951271057129,0.9182363152503967,0.8918946385383606
paraphrase,0.8532701730728149,0.8530316948890686,0.8733872175216675,0.8539839386940002,0.8598710298538208,0.8683565855026245,0.8584511876106262,0.8821772933006287,0.8470437526702881,0.8671295046806335,0.8624138832092285
inference,0.8743378520011902,0.8826469779014587,0.8627378344535828,0.8706661462783813,0.8729982376098633,0.8799603581428528,0.8830118179321289,0.8660129308700562,0.882963240146637,0.8712788820266724,0.8843263387680054
paraphrase,0.844918429851532,0.8567468523979187,0.8522364497184753,0.8473726511001587,0.893970251083374,0.85122150182724,0.8517863154411316,0.8751048445701599,0.8760074973106384,0.8901870250701904,1.0000001192092896
paraphrase,0.9027702212333679,0.8801993131637573,0.8783519864082336,0.8736958503723145,0.9018689393997192,0.8910230398178101,0.9129801392555237,0.8943685293197632,0.894750714302063,0.9249024391174316,0.8950095772743225
evidence,0.8633853793144226,0.8703202605247498,0.8756504058837891,0.8721550703048706,0.8653121590614319,0.8797692656517029,0.8839081525802612,0.8636565208435059,0.8723552823066711,0.8792123198509216,0.8728281259536743
inference,0.8870047330856323,0.8869292140007019,0.903163731098175,0.8800854682922363,0.8631266355514526,0.8799471855163574,0.8905815482139587,0.8735130429267883,0.8905467391014099,0.9024843573570251,0.8841016292572021
paraphrase,0.8924615979194641,0.8900696635246277,0.8775771856307983,0.8725836873054504,0.8977523446083069,0.8771190047264099,0.8974596261978149,0.8857492804527283,0.8859596252441406,0.8788185715675354,0.8990095853805542
entity,0.8634896874427795,0.8679136633872986,0.8732532858848572,0.8660898804664612,0.9169777035713196,0.8536579012870789,0.8700048923492432,0.8809685707092285,0.8712259531021118,0.8979677557945251,0.8676258325576782
evidence,0.8874295353889465,0.8733406662940979,0.8904892802238464,0.8703410625457764,0.8729704022407532,0.8698549270629883,0.8767514824867249,0.9031823873519897,0.9076057076454163,0.8789237141609192,0.8765047192573547
paraphrase,0.8910678625106812,0.890001118183136,0.9017335176467896,0.8795779347419739,0.9145738482475281,0.8900086283683777,0.9122575521469116,0.9001811742782593,0.8869895339012146,0.9114628434181213,0.8865642547607422
paraphrase,0.8934829831123352,0.8718845248222351,0.886250376701355,0.8672037124633789,0.8696734309196472,0.8708853125572205,0.8918405175209045,0.8974765539169312,0.8968324661254883,0.8877726793289185,0.8721398115158081
extractive,0.8657175898551941,0.872140109539032,0.9007296562194824,0.8606113791465759,0.889572262763977,0.8629499077796936,0.8815352916717529,0.8715059757232666,0.8688781261444092,0.9003593325614929,0.8724918365478516
inference,0.8564414381980896,0.8494079113006592,0.8491632342338562,0.8172023892402649,0.8726599812507629,0.8338993787765503,0.8843086361885071,0.8851109743118286,0.8805943727493286,0.8592074513435364,0.8523192405700684
inference,0.8732945919036865,0.875619113445282,0.9011632800102234,0.8542864918708801,0.8866448998451233,0.8835263848304749,0.8803672790527344,0.8810409307479858,0.8701940178871155,0.8836219310760498,0.8763436079025269
paraphrase,0.8788784742355347,0.8782963156700134,0.8699087500572205,0.8554372191429138,0.8837950229644775,0.8683561682701111,0.8684289455413818,0.852828323841095,0.833636999130249,0.8766448497772217,0.8807024955749512
paraphrase,0.857772171497345,0.8567303419113159,0.8426475524902344,0.8512213826179504,0.8410511612892151,0.8673136830329895,0.8804419040679932,0.8516204953193665,0.8525286912918091,0.8576622009277344,0.8734837174415588
inference,0.8851647973060608,0.8724622130393982,0.888189435005188,0.8715490698814392,0.8907225728034973,0.8847941756248474,0.8937328457832336,0.8817704319953918,0.8932639956474304,0.8971071243286133,0.887479841709137
paraphrase,0.8948971033096313,0.8863033056259155,0.8645309209823608,0.8706717491149902,0.8921011090278625,0.8872008919715881,0.8929945230484009,0.8702743053436279,0.8628684878349304,0.8844771981239319,0.902912974357605
paraphrase,0.8829997181892395,0.8991217017173767,0.890871524810791,0.8899989724159241,0.872247040271759,0.8979932069778442,0.8928475379943848,0.9045675992965698,0.8908582329750061,0.9000295996665955,0.8887200951576233
paraphrase,0.8362585306167603,0.8668558597564697,0.9031379818916321,0.8269444704055786,0.8328438997268677,0.8566577434539795,0.8704843521118164,0.8973057866096497,0.8698628544807434,0.8728417158126831,0.8614775538444519
paraphrase,0.8812817931175232,0.867242157459259,0.8849298357963562,0.8582656383514404,0.8732467293739319,0.8631716370582581,0.8719200491905212,0.8849298357963562,0.8689238429069519,0.8847212791442871,0.8685968518257141
paraphrase,0.8905943632125854,0.8783894181251526,0.8807551264762878,0.8572903871536255,0.8773285150527954,0.8790932893753052,0.8771064281463623,0.8862407207489014,0.883013904094696,0.8937303423881531,0.8784639835357666
