labels,tconvs2s,presumm_ext_abs,presumm_abs,pgn,presumm_trans,lead,ext_oracle,bart,convs2s
evidence,0.3157894736842105,0.2105263157894737,0.2777777777777778,0.20512820512820512,0.2285714285714286,0.16216216216216214,0.2,0.2777777777777778,0.2285714285714286
paraphrase,0.17777777777777778,0.25641025641025644,0.34285714285714286,0.09523809523809525,0.14285714285714282,0.1333333333333333,0.3333333333333333,0.37209302325581395,0.2105263157894737
inference,0.3157894736842105,0.4444444444444445,0.4571428571428572,0.3,0.2777777777777778,0.2777777777777778,0.3636363636363637,0.4444444444444445,0.3333333333333333
inference,0.22727272727272724,0.425531914893617,0.2666666666666666,0.17391304347826086,0.2727272727272727,0.23809523809523808,0.380952380952381,0.36,0.30769230769230765
evidence,0.17391304347826086,0.2622950819672132,0.3103448275862069,0.13559322033898305,0.20689655172413793,0.0625,0.3384615384615385,0.2857142857142857,0.13333333333333333
paraphrase,0.3333333333333333,0.2962962962962963,0.18749999999999997,0.25,0.3703703703703703,0.10526315789473684,0.2222222222222222,0.5384615384615385,0.3846153846153846
paraphrase,0.3157894736842105,0.42105263157894735,0.5641025641025641,0.15384615384615385,0.2,0.3243243243243243,0.4150943396226416,0.6666666666666666,0.39999999999999997
paraphrase,0.3404255319148936,0.46153846153846156,0.55,0.23255813953488372,0.23255813953488372,0.049999999999999996,0.31818181818181823,0.4680851063829788,0.3636363636363636
inference,0.2272727272727273,0.380952380952381,0.39999999999999997,0.3043478260869565,0.3636363636363637,0.17391304347826086,0.3636363636363637,0.5909090909090908,0.186046511627907
paraphrase,0.47619047619047616,0.5714285714285714,0.6285714285714286,0.5909090909090909,0.5,0.09523809523809525,0.2926829268292683,0.717948717948718,0.5500000000000002
entity,0.34285714285714286,0.5263157894736842,0.35,0.47619047619047616,0.5,0.14634146341463414,0.34615384615384615,0.31578947368421056,0.5500000000000002
paraphrase,0.3181818181818182,0.3333333333333333,0.1111111111111111,0.2105263157894737,0.16216216216216214,0.1923076923076923,0.2978723404255319,0.2553191489361702,0.2105263157894737
entity,0.05405405405405405,1.0,1.0,0.04761904761904763,0.22857142857142856,0.0,0.09756097560975609,0.3,0.12121212121212122
paraphrase,0.20512820512820512,0.2285714285714286,0.5,0.22727272727272727,0.15789473684210525,0.24999999999999994,0.4827586206896552,0.3255813953488372,0.0975609756097561
entity,0.28571428571428575,0.4680851063829787,0.4444444444444445,0.4680851063829787,0.5238095238095238,0.15384615384615383,0.15789473684210525,0.5116279069767442,0.28571428571428575
evidence,0.18750000000000003,0.13114754098360656,0.18181818181818182,0.13513513513513511,0.15384615384615385,0.14492753623188406,0.21428571428571427,0.30136986301369867,0.13559322033898305
evidence,0.3404255319148936,0.3636363636363636,0.3673469387755102,0.32653061224489793,0.2666666666666666,0.1702127659574468,0.1886792452830189,0.3829787234042554,0.3829787234042554
evidence,0.42307692307692313,0.20408163265306123,0.36,0.07547169811320754,0.19230769230769232,0.13333333333333333,0.28125,0.38461538461538464,0.25925925925925924
paraphrase,0.22727272727272724,0.35,0.36842105263157887,0.19047619047619047,0.24390243902439024,0.17391304347826086,0.23809523809523808,0.3673469387755102,0.26666666666666666
entity,0.45161290322580644,0.4864864864864865,0.3243243243243243,0.37837837837837834,0.47058823529411764,0.2631578947368421,0.2631578947368421,0.6666666666666667,0.35294117647058826
entity,0.27777777777777773,0.4444444444444444,0.47368421052631576,0.3076923076923077,0.25641025641025644,0.1818181818181818,0.3076923076923077,0.5853658536585366,0.25
evidence,0.4390243902439025,0.5416666666666666,0.5581395348837209,0.425531914893617,0.5581395348837209,0.043478260869565216,0.3137254901960785,0.5454545454545454,0.31818181818181823
evidence,0.1395348837209302,0.4090909090909091,0.3414634146341463,0.4186046511627907,0.30769230769230765,0.12000000000000001,0.31578947368421056,0.4186046511627907,0.15
evidence,0.37837837837837834,0.411764705882353,0.411764705882353,0.4210526315789474,0.47058823529411764,0.10526315789473685,0.20512820512820512,0.2631578947368421,0.25
inference,0.45454545454545453,0.41025641025641024,0.43902439024390244,0.4,0.28571428571428564,0.2285714285714286,0.41025641025641024,0.4897959183673469,0.43902439024390244
inference,0.2777777777777778,0.4444444444444445,0.41025641025641024,0.2105263157894737,0.34285714285714286,0.1081081081081081,0.3448275862068966,0.5365853658536585,0.38888888888888884
inference,0.0967741935483871,0.08695652173913043,0.10714285714285716,0.0625,0.035714285714285705,0.1020408163265306,0.18518518518518517,0.06896551724137932,0.039215686274509796
inference,0.29411764705882354,0.42424242424242425,0.5161290322580646,0.6285714285714287,0.28571428571428575,0.15,0.33333333333333337,0.48484848484848486,0.27027027027027023
entity,0.1904761904761905,0.6842105263157895,0.6666666666666666,0.27027027027027023,0.5454545454545455,0.1111111111111111,0.25641025641025644,0.619047619047619,0.5945945945945946
entity,0.31818181818181823,0.2105263157894737,0.27906976744186046,0.1904761904761905,0.41025641025641024,0.1568627450980392,0.23255813953488372,0.40816326530612246,0.2727272727272727
paraphrase,0.2264150943396226,0.1276595744680851,0.456140350877193,0.19607843137254902,0.11999999999999998,0.0,0.3943661971830986,0.32,0.20689655172413796
entity,0.3,0.6829268292682926,0.46511627906976744,0.4186046511627907,0.24390243902439024,0.08695652173913043,0.20408163265306123,0.5365853658536586,0.3
entity,0.5,0.5,0.5581395348837209,0.5652173913043478,0.5,0.22727272727272727,0.35999999999999993,0.5416666666666666,0.7179487179487181
inference,0.04761904761904762,0.18749999999999997,0.125,0.0,0.1142857142857143,0.1935483870967742,0.1935483870967742,0.2222222222222222,0.10256410256410257
paraphrase,0.2553191489361702,0.2916666666666667,0.5416666666666666,0.2916666666666667,0.20833333333333334,0.125,0.2413793103448276,0.4827586206896552,0.4255319148936171
inference,0.38888888888888884,0.5641025641025641,0.5,0.358974358974359,0.33333333333333326,0.0,0.35,0.5714285714285713,0.48648648648648646
inference,0.24,0.2727272727272727,0.4782608695652174,0.24999999999999994,0.3636363636363636,0.1333333333333333,0.22222222222222224,0.29629629629629634,0.17777777777777778
evidence,0.41025641025641024,0.380952380952381,0.37209302325581395,0.380952380952381,0.35,0.17391304347826086,0.3157894736842105,0.4528301886792453,0.358974358974359
entity,0.32653061224489793,0.4150943396226415,0.4489795918367347,0.29629629629629634,0.3333333333333333,0.3181818181818182,0.36666666666666664,0.48000000000000004,0.32142857142857145
evidence,0.37837837837837834,0.5555555555555555,0.45714285714285713,0.3414634146341463,0.22857142857142856,0.1951219512195122,0.2692307692307693,0.5263157894736842,0.42105263157894735
entity,0.3333333333333333,0.3461538461538462,0.375,0.28571428571428575,0.3181818181818182,0.0,0.360655737704918,0.48979591836734687,0.375
inference,0.30303030303030304,0.6451612903225806,0.5806451612903226,0.4571428571428571,0.3448275862068965,0.06451612903225808,0.45161290322580644,0.6060606060606061,0.4615384615384615
evidence,0.24390243902439027,0.3829787234042554,0.34615384615384615,0.3829787234042554,0.46511627906976744,0.0,0.19999999999999998,0.5185185185185185,0.2857142857142857
entity,0.23529411764705885,0.43636363636363634,0.1568627450980392,0.3103448275862069,0.23076923076923078,0.25000000000000006,0.25000000000000006,0.3934426229508197,0.21818181818181817
inference,0.5,0.46511627906976744,0.5652173913043478,0.380952380952381,0.4186046511627907,0.1818181818181818,0.4,0.5238095238095238,0.42857142857142855
entity,0.4444444444444444,0.6829268292682926,0.5128205128205129,0.3414634146341463,0.5238095238095238,0.41666666666666663,0.41666666666666663,0.4117647058823529,0.6153846153846153
inference,0.42857142857142855,0.5238095238095238,0.41025641025641024,0.425531914893617,0.5,0.16666666666666666,0.3888888888888889,0.6086956521739131,0.41025641025641024
inference,0.3414634146341463,0.4897959183673469,0.5454545454545455,0.42553191489361697,0.5,0.12000000000000001,0.27450980392156865,0.4102564102564103,0.5531914893617021
evidence,0.32653061224489793,0.46808510638297873,0.30434782608695654,0.4166666666666667,0.40816326530612246,0.26666666666666666,0.32653061224489793,0.5882352941176471,0.40816326530612246
evidence,0.3,0.19999999999999998,0.20512820512820512,0.3404255319148936,0.1951219512195122,0.09302325581395349,0.23255813953488372,0.2978723404255319,0.22222222222222224
entity,0.24390243902439024,0.2777777777777778,0.5789473684210527,0.3,0.3,0.060606060606060615,0.18604651162790697,0.46511627906976744,0.19047619047619047
entity,0.3571428571428571,0.4848484848484849,0.45161290322580644,0.3684210526315789,0.45161290322580644,0.125,0.22222222222222224,0.39999999999999997,0.27586206896551724
