labels,tconvs2s,presumm_ext_abs,presumm_abs,pgn,presumm_trans,lead,ext_oracle,bart,convs2s
inference,0.45112631639059964,0.4535153641822831,0.33717159735752456,0.3387360351305154,0.2644566691271958,0.10619209240900906,0.1162913810986883,0.4358625703932346,0.32314333388226424
paraphrase,0.06391428033465263,0.2648090239282792,0.27792913566202015,0.0946516201593437,0.13367903031656314,0.07720480864214896,0.058231023052259356,0.3938688074569937,0.07057213010130836
entity,0.1598759469190274,0.35589375588993366,0.2677921356093076,0.1007556857975378,0.15760477602224143,-0.0319208012434915,0.10982479129585465,0.3708208831280828,0.2687127101191735
entity,0.23174343510262796,0.24874247412754102,0.25539006777123163,0.08506805750119462,0.1801340708412924,0.17771515123168302,0.1450755755705455,0.31982979862893,0.33140910374822297
entity,0.2631240531365002,0.49694354910728156,0.3600220055508039,0.1741578626271859,0.2241441673240463,0.10225287596463506,0.26685578209118366,0.41042341520456804,0.3121060094121364
paraphrase,0.23196066945086435,0.3699679225340453,0.23541445154397178,0.10959438913256347,0.1384764702233341,0.12380793374652344,0.20930841449274307,0.35838918356227434,0.09716016427716656
evidence,0.2649196618168034,0.3888523684479156,0.3658119606592224,0.09351510232507676,0.3162786556317626,0.027711322564219154,0.17040936811125573,0.32551331862155775,0.2568571427715449
inference,0.14900992221612364,0.1997057850727455,0.24425808468894772,0.18351250557587062,0.20545413719040195,0.1420491120674029,0.29862863456493316,0.30995466747097644,0.15883888534885593
evidence,0.021355918636381865,0.19031381586991947,0.0749586027340623,0.15969494695160047,0.07227611846463833,0.036659153372650355,0.06560732108664125,0.22526879149291945,0.07912891641942865
entity,0.18307661848613965,0.29282629410022676,0.24079354157903654,0.27506217741380823,0.24572347461785582,-0.1131006885267738,0.020220412532903187,0.3702595056912674,0.28726951409159773
entity,0.20712857665550577,0.2126321706356925,0.42241288930816645,0.48856180925685133,0.2933388124653318,0.11961990423517266,0.12004754894003289,0.5676881598441488,0.2340731316905802
inference,0.3122493103457472,0.34294390820618603,0.20512336699581046,0.17261777724469352,0.26293342988341073,0.18463188426920474,0.12424980692626131,0.36745001060255134,0.3221977061823711
entity,0.13012951616113333,0.28816163459455346,0.19702006002877703,0.14893251977388489,0.06532721261010732,0.12822780795322175,0.0818965372761351,0.3895797003609367,0.011769611222415044
inference,0.6679333134526837,0.34057034442300316,0.7859381044721053,0.26772297989090177,0.48637728813519776,0.1043459085349765,0.11437498109860889,0.5696322614038671,0.23286549248293165
paraphrase,0.18948950819489663,0.2838737670996818,0.28157748883119615,0.19171695263216193,0.17278945423235514,0.11277259987083754,0.21120163977120499,0.5019438609648725,0.1549611027326443
evidence,-0.045501851193039844,-0.0035182421633890293,-0.000575844253804858,0.006416392652929925,-0.042534798658001804,-0.00883527249628635,0.05501786776869444,0.14906179633528127,-0.0005032868456447126
inference,0.25793709099954976,0.5613798329170543,0.602296542037905,0.23866166378654152,0.4007601380547311,0.08823896902301209,0.17761726874259987,0.4679718977179568,0.544246022385185
paraphrase,0.1340894788217747,0.09088784400549721,0.17281323486389344,0.21040023957182097,0.08517343887480866,0.1417174898128658,0.19583530912309355,0.25887853653482396,0.15807530864365305
inference,0.16605569258564024,0.24376546385348752,0.24443592430802885,0.10103900995530979,0.19222408354179976,0.13930532687520114,0.13076834243884705,0.25692681204729395,0.26217982656985483
evidence,0.305962438284915,0.3459640252535743,0.3317379368901088,0.29610810652008834,0.271632722873847,0.17362012277299077,0.21911310316837374,0.394132852819431,0.23833060337569822
evidence,0.33287194059765124,0.2909654532749335,0.3197611998266471,0.34990765959908565,0.2371382547608616,0.09132180160513714,0.07344128105763037,0.3516076849126002,0.3011094990488822
paraphrase,0.11284547126823896,0.20524963006000185,0.2201968833632768,0.2059689510163344,0.11562077260704662,0.1453862227695586,0.2611491032954857,0.44848749097216256,0.1672097618140116
inference,0.2531979094287793,0.2935497694693371,0.29799988325388393,0.2809006022703975,0.24882220788987686,0.20544110381025005,0.196360470878453,0.34196670877359325,0.27680454892370987
entity,0.28284249653209237,0.27491577499006603,0.2526631328198141,0.23075365284999294,0.28411682854749043,0.047294961281594494,0.17167082170183867,0.2909654249965309,0.3061364053696142
evidence,0.20922172469940503,0.22075861493759918,0.22610319732018758,0.13084990893351234,0.15993107685633567,0.0718383858363566,0.06634626131294175,0.22149901710750264,0.18764348394256958
paraphrase,0.0421387076863029,0.2353679921715326,0.2152042525664779,0.11178142467615748,0.13854913468638808,0.10838810646901087,0.19407757642078394,0.25818951624187003,0.09446813578602808
inference,0.23822170125357878,0.26733759341478214,0.27787316485589175,0.22982548637761302,0.14445627546718343,0.17677374012203861,0.2082900295830621,0.3063630514296526,0.21135088258330859
inference,0.12746785087299006,0.3728724948602109,0.20821168647480293,0.14209468098688693,0.12069098180911786,0.07946913797054456,0.17307535130989327,0.30554047435466514,0.15353884715075494
evidence,0.10671529345852082,0.11061268794991208,0.13668235592689193,0.07339955670058784,0.07928361987751398,0.04996377077125291,0.16324460457618506,0.19754663722023202,0.03390644719106284
paraphrase,0.2177913987327873,0.29121954899159785,0.23710599072572047,0.10161775361549519,0.17335994907929853,0.13168423161267018,0.015449619406496917,0.4123563524004672,0.22796075463711363
paraphrase,0.17404461235906177,0.1973634781968241,0.3532456846554076,0.025712965359573903,0.13823158195423235,0.19095663412180297,0.1817765527361268,0.5367803213709283,0.27983679080106694
paraphrase,0.17299716370180884,0.39104344014145054,0.4909088553438171,0.1604948876777781,0.26111946746618475,0.025441430844885482,0.196499098383893,0.38980325964151374,0.20683770540730784
inference,0.17389549480496336,0.3538766394560904,0.32828354045497754,0.2833413490968413,0.19289631924329254,0.10070643443047256,0.16170721829695966,0.5131918042230705,0.2014963336048119
paraphrase,0.3480407015572118,0.42278924447641686,0.5345926028486523,0.40791713118420314,0.4126114479418631,0.11866367592555827,0.04644088574983163,0.5782368442272894,0.37771570424749235
entity,0.16725899972433933,0.3360432906539128,0.24391532948810168,0.24021486233255962,0.3071084230618719,0.09597501871474501,0.15652099362471905,0.2519346343175759,0.33724608392833255
paraphrase,0.16165383359708896,0.1313412816977113,0.026614772968561073,0.10012276406670317,0.08222308922795196,0.07728718165678827,0.15238985928911286,0.23316266678800524,0.11497725086633959
entity,0.05005158580319091,0.9893732872588825,0.9903296679660624,0.045124213099099864,0.23193653057808106,-0.14535973114395384,-0.01106281554706734,0.3191328197674892,0.13359835602368997
paraphrase,0.16545120788818346,0.13374014684570668,0.36594307861331665,0.17997117530812523,0.11972406014865511,0.14092339905637385,0.3566441428815481,0.26958746573236003,0.09417076930186807
entity,0.21520804987480457,0.4825964464293562,0.4237636580069164,0.2910935880443567,0.3665855207890454,0.06971103092493536,-0.011232273438541718,0.45659674019029417,0.2152718839825698
evidence,0.06248185055083011,0.10493660987141562,0.03314628784389462,0.07527549301198189,0.07236479336861024,0.009285987350307723,0.04809905280843396,0.14033038322705726,0.020671700827822992
evidence,0.20050129004834938,0.2261056236138531,0.2481829566852385,0.2230086530865495,0.17950606314286033,0.06002606743628902,0.12479741614664974,0.28173942765308735,0.20788008789459544
evidence,0.2886480956298979,0.19880421702761275,0.30723614739495053,0.1277629959795049,0.2021153894908786,0.1190190295765845,-0.049275135780000756,0.3323057526376403,0.28033036597752214
paraphrase,0.10980773327786642,0.22926914255052144,0.23099084064812492,0.13770008324448701,0.16461663618212563,0.00213797126693982,0.13161459210666904,0.24952243552856423,0.156458914594232
entity,0.22192831967037985,0.31779023045826016,0.16658272575771116,0.2473185949578356,0.25615346646522097,0.13965520110219987,0.13836165300188064,0.43427053234933566,0.09882156435449785
entity,0.135750651649166,0.2496680701698768,0.2515574334938979,0.23306917846827735,0.1777180937222076,0.08958122662206758,0.0939169210898817,0.39175450226642305,0.15903702099566086
evidence,0.3818912042754703,0.4405235307263695,0.4682675401065455,0.3481738366783256,0.4037085910879584,0.06326543007607255,0.21200115375430606,0.43197626993188054,0.3135157377242397
evidence,0.12468039040074508,0.22227366764810674,0.22617771560909383,0.16001912015780206,0.1832113683940768,0.05595882452267209,0.22142264143032486,0.30785361893302254,0.08523043591730595
evidence,0.33548236653753727,0.33076872923407485,0.31164707975803163,0.35740292014687025,0.3719737769303235,0.12159896872879372,0.0524877936040089,0.3093011493086446,0.31091705413760407
inference,0.2783786764937204,0.20078388910901157,0.17633527603841603,0.16297028793153012,0.17423981924355303,0.11866567128178585,0.19150352232066292,0.33847303424147024,0.2559451629554489
inference,0.2742263596122825,0.35792361430426456,0.29367558658710313,0.27548183323786946,0.3413828321922874,0.10311962796432494,0.06056399315662242,0.43250893701921767,0.29975604282577595
inference,-0.04589481073086055,-0.0032755040332728136,-0.061638482751434465,-0.007578736014571152,-0.006080577891930616,0.03368390198330562,0.0676928750155894,0.009615637977314684,-0.018674959481343123
inference,0.21943011462277218,0.2649578049236767,0.2530689558977548,0.37705319796803516,0.17613942398261873,0.05644209543409806,0.1380623407843049,0.3861976157839102,0.1531857257494983
entity,0.20066140609268013,0.5911796381536457,0.6042248300827864,0.3032220668596419,0.3358405521266806,-0.005872967420665676,-0.039918483893038426,0.562353588935443,0.4066571120663022
entity,0.09639247073278123,0.20620817879694597,0.20597059703790443,0.16310623414625924,0.25827134189813705,0.06398032451025515,0.10454080195953086,0.3491210181498644,0.14367132138424787
paraphrase,0.13331098430384025,0.15762191275163717,0.2625207536452838,0.1274772606431036,0.05770610763058093,-0.05357620212867564,0.3081724424621859,0.2837300958186091,0.13697455357252108
entity,0.20860379028086995,0.48144273662705483,0.38033363473850434,0.3105676047483916,0.2274313035809532,0.08543198200720115,0.11042794620001795,0.39848881549992354,0.23006405139087382
entity,0.4534755997318807,0.5238670554973213,0.5022400472466411,0.49217700283806887,0.4988481061312353,0.12967223837377317,0.16994728602022535,0.5279329175706359,0.5260967416974823
inference,-0.05412012066347227,0.15848504477714231,0.16208365455071883,-0.07963711861407097,-0.070883634461818,0.192421188815749,0.1932560783073145,0.07429588289023259,-0.043946524065310744
paraphrase,0.2999674160137994,0.22034972197390945,0.44773573593361016,0.31010850296579673,0.2287431915139062,0.10556748497972179,0.11853168513867063,0.3670338344926587,0.3148205805231552
inference,0.27166823270605767,0.3301272008578593,0.32045189116368933,0.19555911511692892,0.19689495026865078,-0.11355947987164838,0.17861460664255757,0.43883111617313375,0.3115842824220426
inference,0.18795133709367529,0.1934967688608613,0.21382690998959408,0.12884761993672722,0.1985775359773292,0.08358939850552638,0.055123682081524183,0.19670698343926674,0.15032719319992882
evidence,0.30542865431242827,0.32236165324261234,0.3332717646739124,0.1773606421481465,0.25905874597179057,0.1220875538010463,0.1622872849063135,0.42992343050080895,0.2808618879504241
entity,0.17200150068816034,0.2967794806317243,0.3164956936092219,0.1757048573297879,0.15729345476305245,0.1349253732140755,0.1535937390872234,0.3237481821046584,0.08184933131492567
evidence,0.030703783059612855,0.26821946435242117,0.27420586244882283,0.024789574287267024,-0.0665133824666797,-0.01515221950354606,0.07719382260013874,0.267146487714068,0.1694464328858315
entity,0.08506265367280363,0.2423326992215249,0.14348646966273737,0.1157832031108954,0.2636385623905877,-0.136531971710252,0.1370831890371652,0.28187536307362193,0.17545182507992763
inference,0.20567503635498607,0.441229656244442,0.3292029217072159,0.31242534787907206,0.2444507427519379,0.021291372236051154,0.0870742715394568,0.3800713254503336,0.22067674060295817
evidence,0.29584744926449635,0.41551066162280625,0.28097457930779557,0.39719784817890713,0.4578308086298697,-0.1533016548818984,0.05400536102962783,0.49886301173580605,0.337785952962268
entity,0.11659565254564774,0.26194573112588904,0.1588164958090179,0.22742649202879794,0.15572830947638816,0.09595709030230992,0.09558161824234401,0.25717655349384716,0.1145384801460505
inference,0.32051783529311106,0.45704822299755044,0.3544936425757491,0.18290521429554563,0.29928249054968403,0.18424092194170427,0.23974040181219858,0.42698524355009027,0.27632865466182166
entity,0.40065993803487543,0.503410254703502,0.38141998877584293,0.21405812207243513,0.46098159171127784,0.27448845538142175,0.2680805643143709,0.390197469473881,0.48117519501361516
inference,0.36996952771432234,0.3274692202511932,0.2981726280105452,0.2933848149184961,0.33869209107836573,0.07037890559735605,0.09875003742579702,0.45533489643157843,0.2552237381350815
inference,0.3003109294278219,0.35435905965254366,0.41360451664943176,0.3013556778096321,0.40703168889312136,0.12319146005705395,0.08489787010168559,0.3237779626400291,0.3846105604139106
evidence,0.17199315103943802,0.28875142835397827,0.22469873682912556,0.22964147128282297,0.25499807494254734,0.1597093788459656,0.15495098848603384,0.48754627273983664,0.15778779707426183
evidence,0.16287487706935244,0.12948504401054683,0.1560133874855163,0.1968792288810549,0.11400096543081562,0.06419042786605567,0.17144269572205895,0.24699634337882448,0.09108008852735117
entity,0.162906329221704,0.2229105561983502,0.4710851974990691,0.2537476128879357,0.21210554081230626,0.12035641120684748,0.21828332571183817,0.41417224168400146,0.08251696802444275
entity,0.475782898690323,0.49997900976322174,0.4493666961462571,0.3487195067652332,0.39789143998990384,0.13153739716090718,0.14669694399478905,0.44213320487602836,0.4515596349761174
