labels,tconvs2s,presumm_ext_abs,presumm_abs,pgn,presumm_trans,lead,ext_oracle,bart,convs2s
entity,0.8154523968696594,0.8776991367340088,0.8826772570610046,0.8715341091156006,0.9007418751716614,0.8041029572486877,0.8493717908859253,0.9112212061882019,0.8364259004592896
paraphrase,0.8390794992446899,0.8563151359558105,0.8755258917808533,0.8522003889083862,0.8475717902183533,0.8386399745941162,0.9034703373908997,0.8975947499275208,0.8506436347961426
entity,0.8948545455932617,0.9314404726028442,0.9133176207542419,0.8991137146949768,0.8896791338920593,0.8487224578857422,0.8692467212677002,0.9317798018455505,0.8978663682937622
entity,0.9438091516494751,0.9405598640441895,0.9401515126228333,0.9405642151832581,0.9420806765556335,0.8555417656898499,0.855219304561615,0.9329441785812378,0.9597010612487793
inference,0.8131421804428101,0.8743245601654053,0.8643385767936707,0.8209203481674194,0.8002669215202332,0.8738688826560974,0.8738688826560974,0.8523930311203003,0.8118157386779785
paraphrase,0.8869789838790894,0.890567421913147,0.9157156944274902,0.8835298418998718,0.8658530116081238,0.8347378969192505,0.8367006182670593,0.9154203534126282,0.901280403137207
inference,0.8994206786155701,0.9091008305549622,0.9085758924484253,0.8687252998352051,0.8545706272125244,0.7120324969291687,0.8592358231544495,0.9389757513999939,0.9057590365409851
inference,0.866407036781311,0.8684069514274597,0.8746094107627869,0.868434727191925,0.8789907097816467,0.8478882908821106,0.8373073935508728,0.882401168346405,0.8741607069969177
evidence,0.8955942988395691,0.9070662260055542,0.899757981300354,0.8716764450073242,0.8712225556373596,0.8411178588867188,0.8598675727844238,0.9255506992340088,0.8902491331100464
entity,0.8637674450874329,0.8930750489234924,0.9167458415031433,0.8482325077056885,0.8569223284721375,0.849137544631958,0.8745453357696533,0.9234873056411743,0.83126300573349
evidence,0.8783474564552307,0.9316416382789612,0.9255785346031189,0.8707756996154785,0.8323259353637695,0.8265653848648071,0.8565988540649414,0.922854483127594,0.8983958959579468
entity,0.8498827219009399,0.8663896322250366,0.8598225712776184,0.8340242505073547,0.871954083442688,0.7104143500328064,0.8463062644004822,0.9091396927833557,0.8651803135871887
inference,0.8832444548606873,0.9308862686157227,0.9017026424407959,0.9012277722358704,0.8831666707992554,0.8340233564376831,0.8526237607002258,0.9194777011871338,0.898589551448822
evidence,0.8703471422195435,0.919715166091919,0.873042106628418,0.9255366921424866,0.9279943704605103,0.7034222483634949,0.8466308116912842,0.9112973809242249,0.8697917461395264
entity,0.8392598032951355,0.8930277228355408,0.8833195567131042,0.878591775894165,0.8657187819480896,0.8516997694969177,0.8516997694969177,0.8856820464134216,0.8498863577842712
inference,0.8926661610603333,0.9262385368347168,0.9129149317741394,0.8628551363945007,0.9144326448440552,0.8684350252151489,0.8766112327575684,0.9376680254936218,0.8969312906265259
entity,0.9246793985366821,0.9314731955528259,0.9261243939399719,0.8889382481575012,0.937767744064331,0.8685365319252014,0.8685365319252014,0.9341351985931396,0.9371748566627502
inference,0.9042056202888489,0.9134561419487,0.8999219536781311,0.8878913521766663,0.9191972017288208,0.8225257396697998,0.8454703092575073,0.9482033252716064,0.8916597962379456
inference,0.9053279161453247,0.9153221845626831,0.9437964558601379,0.9158380627632141,0.9380828142166138,0.8481358289718628,0.8543816804885864,0.9308614134788513,0.9358351230621338
evidence,0.8790892958641052,0.899006187915802,0.8770626187324524,0.8817237019538879,0.8926466703414917,0.846747636795044,0.8533108830451965,0.9320821762084961,0.8652726411819458
evidence,0.8634313941001892,0.8531631231307983,0.8580737113952637,0.8802815675735474,0.8658884167671204,0.8418660163879395,0.8597541451454163,0.8929875493049622,0.8513519167900085
entity,0.8616793751716614,0.8959103226661682,0.9489747285842896,0.8905949592590332,0.8909181356430054,0.8607714176177979,0.8644474148750305,0.9245626926422119,0.852530300617218
entity,0.9048375487327576,0.9230810403823853,0.9008167386054993,0.8733715415000916,0.9059969186782837,0.8278384208679199,0.8339525461196899,0.9310960173606873,0.880489706993103
